Digit,Cost,Win or Fail
7,0.0102,win
2,0.135,win
1,0.0016,win
0,0.0021,win
4,0.0053,win
1,0.0013000000000000002,win
4,0.1715,win
9,0.1163,win
5,1.2436,fail
9,0.035,win
0,0.0269,win
6,0.04959999999999999,win
9,0.0137,win
0,0.0026000000000000003,win
1,0.005100000000000001,win
5,0.9043999999999999,fail
9,0.0079,win
7,0.0101,win
3,0.8936999999999998,fail
4,0.0035,win
9,0.5771,fail
6,0.0181,win
6,0.9872,fail
5,0.8878000000000001,fail
4,0.0046,win
0,0.01,win
7,0.012900000000000002,win
4,0.0035,win
0,0.0015,win
1,0.006,win
3,0.025900000000000006,win
1,0.0030000000000000005,win
3,0.026700000000000005,win
4,1.8844999999999998,fail
7,0.007,win
2,0.015899999999999997,win
7,0.0605,win
1,0.0019,win
2,1.6325999999999996,fail
1,0.0067,win
1,0.0037999999999999996,win
7,0.0273,win
4,0.0699,win
2,0.37379999999999997,win
3,0.0718,win
5,0.672,fail
1,0.2595,win
2,0.1888,win
4,0.8553999999999999,fail
4,0.0046,win
6,0.012,win
3,0.04259999999999999,win
5,0.25029999999999997,win
5,0.8882000000000001,fail
6,0.4306,win
0,0.064,win
4,0.0046,win
1,0.004600000000000001,win
9,0.027700000000000002,win
5,0.29319999999999996,win
7,0.0119,win
8,0.2834,win
9,0.055099999999999996,win
3,0.08710000000000001,win
7,0.030800000000000004,win
4,0.06520000000000001,win
6,1.1901,fail
4,0.0035,win
3,0.026700000000000005,win
0,0.0131,win
7,0.011899999999999999,win
0,0.0035000000000000005,win
2,1.1118,fail
9,0.2374,win
1,0.0036,win
7,0.009900000000000003,win
3,0.029400000000000006,win
2,1.6263999999999998,fail
9,0.0384,win
7,0.011899999999999999,win
7,0.8477000000000001,fail
6,0.0181,win
2,0.0014,win
7,0.425,win
8,0.7528000000000001,fail
4,0.0046,win
7,0.0111,win
3,0.34520000000000006,win
6,0.0248,win
1,0.0024,win
3,0.0227,win
6,0.0181,win
9,0.03130000000000001,win
3,0.022000000000000002,win
1,0.0029999999999999996,win
4,0.014899999999999998,win
1,0.6057999999999999,win
7,1.1942,fail
6,0.033600000000000005,win
9,0.0169,win
6,0.0198,win
0,0.0078000000000000005,win
5,0.3448,win
4,0.0046,win
9,0.0661,win
9,0.010600000000000002,win
2,0.2108,win
1,0.04590000000000001,win
9,0.0117,win
4,0.0035,win
8,0.22780000000000006,win
7,0.18360000000000004,win
3,0.0227,win
9,0.0178,win
7,0.04050000000000001,win
4,0.0075000000000000015,win
4,0.006600000000000001,win
4,0.0035,win
9,0.009899999999999999,win
2,1.0487,fail
5,0.8745,fail
4,0.0026,win
7,0.36610000000000004,win
6,0.0242,win
7,1.6335999999999997,fail
9,0.0849,win
0,0.11019999999999999,win
5,0.5343000000000001,fail
8,0.22780000000000006,win
5,0.7834,fail
6,0.0181,win
6,0.0181,win
5,0.8745,fail
7,0.0087,win
8,0.22780000000000006,win
1,0.0019,win
0,0.0335,win
1,0.0034999999999999996,win
