Digit,Cost,Win or Fail
7,0.012600000000000002,win
2,0.36269999999999997,win
1,0.0086,win
0,0.0055000000000000005,win
4,0.4847,win
1,0.0041,win
4,0.7648,fail
9,0.146,win
5,1.7191999999999998,fail
9,0.0444,win
0,0.0122,win
6,0.5347999999999999,fail
9,0.04790000000000001,win
0,0.014099999999999998,win
1,0.0029999999999999996,win
5,0.5185,win
9,0.05310000000000001,win
7,0.0211,win
3,0.7063999999999998,win
4,0.09230000000000002,win
9,0.4353,win
6,0.016199999999999996,win
6,0.5839,fail
5,0.6918000000000001,win
4,0.5141999999999999,win
0,0.0085,win
7,0.046700000000000005,win
4,0.20919999999999997,win
0,0.0237,win
1,0.0136,win
3,0.0192,win
1,0.05869999999999999,win
3,0.0118,win
4,1.5741000000000003,fail
7,0.026299999999999997,win
2,0.0046,win
7,0.0352,win
1,0.009999999999999998,win
2,0.3953,win
1,0.007600000000000001,win
1,0.0285,win
7,0.026300000000000004,win
4,0.1513,win
2,0.4139,win
3,0.5257000000000001,win
5,0.38339999999999996,win
1,0.7131000000000002,fail
2,0.2188,win
4,0.13060000000000002,win
4,0.26,win
6,0.037200000000000004,win
3,0.3113,win
5,0.36839999999999995,win
5,0.7694,fail
6,0.46909999999999996,win
0,0.7288,fail
4,0.08030000000000001,win
1,0.0065000000000000014,win
9,0.0199,win
5,0.6159,win
7,0.06480000000000001,win
8,1.1256,fail
9,0.8578999999999999,fail
3,1.4095,fail
7,0.33249999999999996,win
4,0.5011,win
6,1.0298999999999998,fail
4,0.1096,win
3,0.7888,fail
0,0.0384,win
7,0.0437,win
0,0.0081,win
2,0.0575,win
9,1.5269000000000004,fail
1,0.012499999999999999,win
7,0.035300000000000005,win
3,0.026400000000000003,win
2,0.5751,win
9,0.5227999999999999,fail
7,0.033100000000000004,win
7,0.1902,win
6,0.053599999999999995,win
2,0.0049,win
7,0.06530000000000001,win
8,0.3014,win
4,0.0835,win
7,0.018,win
3,0.17159999999999997,win
6,0.0094,win
1,0.0616,win
3,0.0173,win
6,0.0099,win
9,1.5255999999999998,fail
3,0.0196,win
1,0.0639,win
4,0.20750000000000002,win
1,0.7247,win
