Digit,Cost,Win or Fail
7,0.007,win
2,0.0004,win
1,0.0008000000000000001,win
0,0.0019,win
4,0.029700000000000004,win
1,0.0007000000000000001,win
4,0.0015,win
9,0.004300000000000001,win
5,1.6667,fail
9,0.0345,win
0,0.0018,win
6,0.0027,win
9,0.0041,win
0,0.0015,win
1,0.0009000000000000001,win
5,0.6273999999999998,fail
9,0.060700000000000004,win
7,0.0014,win
3,1.4650000000000003,fail
4,0.0023,win
9,0.9674,fail
6,0.009300000000000001,win
6,0.0228,win
5,0.0024,win
4,0.003,win
0,0.0025,win
7,0.007,win
4,0.0018,win
0,0.0034000000000000007,win
1,0.0009000000000000001,win
3,0.004200000000000001,win
1,0.0005,win
3,0.006000000000000001,win
4,1.5042,fail
7,0.05830000000000001,win
2,0.0004,win
7,0.006200000000000001,win
1,0.0006000000000000001,win
2,0.0686,win
1,0.0005,win
1,0.0006000000000000001,win
7,0.0031000000000000003,win
4,0.03880000000000001,win
2,0.0017000000000000001,win
3,0.0346,win
5,0.0038,win
1,0.0023,win
2,0.08230000000000001,win
4,0.3237,win
4,0.0034000000000000002,win
6,0.0019,win
3,0.0078000000000000005,win
5,0.15219999999999997,win
5,0.0626,win
6,0.031700000000000006,win
0,0.0026,win
4,0.0012000000000000001,win
1,0.0005,win
9,0.0056,win
5,0.0059,win
7,0.011000000000000001,win
8,0.0808,win
9,0.08380000000000001,win
3,0.9072999999999999,fail
7,0.0044,win
4,0.7975,fail
6,1.6858,fail
4,0.0098,win
3,0.001,win
0,0.0019,win
7,0.0021000000000000003,win
0,0.0018,win
2,0.0022999999999999995,win
9,0.9234999999999999,fail
1,0.0006000000000000001,win
7,0.11970000000000001,win
3,0.0013,win
2,1.8774,fail
9,0.1698,win
7,0.0006000000000000001,win
7,0.0057,win
6,0.0009000000000000001,win
2,0.0004,win
7,0.011100000000000002,win
8,0.0044,win
4,0.0015,win
7,0.0013000000000000002,win
3,0.0362,win
6,0.0011,win
1,0.0006000000000000001,win
3,0.0014,win
6,0.0012000000000000001,win
9,0.43560000000000004,win
3,0.0027,win
1,0.0009000000000000001,win
4,0.0019000000000000002,win
1,0.0166,win
7,1.1023,fail
6,0.028399999999999998,win
9,0.0038000000000000004,win
6,0.0035000000000000005,win
0,0.0024,win
5,0.0034999999999999996,win
4,0.003,win
9,0.055,win
9,0.006700000000000001,win
2,0.004600000000000001,win
1,0.0616,win
9,0.0035000000000000005,win
4,0.0171,win
8,0.006000000000000001,win
7,0.1515,win
3,0.19309999999999997,win
9,0.005500000000000001,win
7,0.1311,win
4,0.040400000000000005,win
4,0.018699999999999998,win
4,0.0007000000000000001,win
9,0.0282,win
2,0.37859999999999994,win
5,0.04450000000000001,win
4,0.0249,win
7,1.4114999999999998,fail
6,0.0051,win
7,0.618,fail
9,0.1421,win
0,0.004000000000000001,win
5,0.0024,win
8,0.0012000000000000001,win
5,0.003,win
